propeller_name,blade_name,propeller_brand,number_of_blades,propeller_diameter,propeller_pitch,advanced_ratio_input,rpm_rotation_input,thrust_coefficient_output,power_coefficient_output,efficiency_output,source_volume,single_blade_area,total_blade_area,disc_area,solidity
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.458006,5039.0,0.08227,0.070651,0.533329,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.514076,5039.0,0.073906,0.066739,0.569285,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.5678,5039.0,0.063216,0.061715,0.581608,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.626719,5039.0,0.05039,0.053635,0.588794,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.68424,5039.0,0.039207,0.046547,0.576337,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.739094,5039.0,0.027097,0.038367,0.521986,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.800665,5039.0,0.014532,0.029222,0.39818,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.85134,5039.0,0.00186,0.019385,0.081687,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.194068,6045.0,0.115679,0.086629,0.259146,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.236641,6045.0,0.111282,0.084481,0.311714,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.288717,6045.0,0.107194,0.082326,0.375928,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.330812,6045.0,0.102525,0.079433,0.426983,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.378295,6045.0,0.097062,0.076695,0.478756,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.424751,6045.0,0.089987,0.073238,0.521892,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.472195,6045.0,0.082454,0.069392,0.561076,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.522899,6045.0,0.07517,0.065797,0.597388,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.5741,6045.0,0.065411,0.060353,0.62221,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.616845,6045.0,0.056108,0.054763,0.632,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.663208,6045.0,0.046247,0.048703,0.629766,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.71181,6045.0,0.036776,0.04259,0.61465,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.76678,6045.0,0.024892,0.034253,0.557214,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.80706,6045.0,0.015865,0.027701,0.46225,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.852601,6045.0,0.004944,0.019074,0.221012,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x3.75 - 2,da4002 5.0x3.75,da4002,2,5.0,3.75,0.895451,6045.0,-0.004916,0.011186,-0.393539,2,0.8683906249999999,1.7367812499999997,19.634954084936208,0.08845354272218266
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.282426,4049.0,0.132685,0.134659,0.278286,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.35686,4049.0,0.126399,0.128639,0.350648,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.422573,4049.0,0.120895,0.123786,0.412701,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.493103,4049.0,0.11313,0.116603,0.478415,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.570384,4049.0,0.105254,0.111498,0.538444,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.641203,4049.0,0.095513,0.105504,0.580481,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.710874,4049.0,0.083784,0.097152,0.613059,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.778096,4049.0,0.070431,0.087547,0.625977,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.856084,4049.0,0.054783,0.075159,0.623995,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.927853,4049.0,0.038927,0.061226,0.589928,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.99272,4049.0,0.024361,0.047715,0.506842,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.061253,4049.0,0.01114,0.034917,0.338635,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.147025,4049.0,-0.005629,0.018001,-0.358725,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.197145,4049.0,-0.015989,0.006319,-3.02957,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.231626,5042.0,0.137076,0.138556,0.229152,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.286643,5042.0,0.132427,0.133852,0.283592,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.343463,5042.0,0.128519,0.130419,0.33846,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.398267,5042.0,0.125456,0.127024,0.393349,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.454997,5042.0,0.119999,0.121444,0.449585,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.511508,5042.0,0.114183,0.116143,0.502876,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.568961,5042.0,0.108377,0.111901,0.551046,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.626733,5042.0,0.100344,0.106645,0.589701,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.682839,5042.0,0.090849,0.100213,0.619032,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.737498,5042.0,0.082186,0.094491,0.641461,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.799835,5042.0,0.07112,0.086415,0.658264,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.850597,5042.0,0.060015,0.077857,0.655675,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.910715,5042.0,0.047518,0.067371,0.642347,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.966945,5042.0,0.035774,0.056812,0.608863,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.026232,5042.0,0.02248,0.044188,0.522074,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.083423,5042.0,0.010394,0.032132,0.35047,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.142579,5042.0,-0.002128,0.019432,-0.125038,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.963705,5055.0,0.035731,0.057093,0.603127,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.025973,5055.0,0.02178,0.043973,0.508144,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.079678,5055.0,0.010768,0.033285,0.349295,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.135446,5055.0,-0.001107,0.021213,-0.059272,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.198988,5055.0,-0.013873,0.007726,-2.153044,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.19257,6041.0,0.141315,0.143399,0.189771,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.239323,6041.0,0.137564,0.139706,0.235653,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.285073,6041.0,0.13445,0.136633,0.280518,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.331375,6041.0,0.130534,0.133014,0.325198,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.378733,6041.0,0.127735,0.130377,0.371059,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.428179,6041.0,0.124184,0.127468,0.417149,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.478101,6041.0,0.120887,0.123772,0.466957,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.519305,6041.0,0.116123,0.11908,0.506413,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.567915,6041.0,0.11106,0.115092,0.548019,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.621995,6041.0,0.103347,0.109819,0.585341,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.66597,6041.0,0.097953,0.106355,0.613358,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.713524,6041.0,0.089756,0.100749,0.635666,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.756603,6041.0,0.08087,0.094324,0.648691,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.812164,6041.0,0.071531,0.087826,0.661481,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.853971,6041.0,0.062893,0.081096,0.662286,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.902012,6041.0,0.053206,0.073216,0.655488,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.949351,6041.0,0.042715,0.064185,0.631781,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.805832,6067.0,0.072136,0.088069,0.660039,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.852311,6067.0,0.06232,0.08067,0.658428,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.898719,6067.0,0.053041,0.07333,0.650065,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.952699,6067.0,0.04295,0.064775,0.631703,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,0.995133,6067.0,0.034096,0.056824,0.597111,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.04426,6067.0,0.022781,0.045801,0.519419,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.094171,6067.0,0.011369,0.034495,0.360632,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.140286,6067.0,0.000428,0.023163,0.021051,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 5.0x4.92 - 2,da4002 5.0x4.92,da4002,2,5.0,4.92,1.188747,6067.0,-0.011786,0.010044,-1.395027,2,0.8814218749999999,1.7628437499999998,19.634954084936208,0.08978089494756906
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.324559,2021.0,0.032604,0.024733,0.42785,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.389863,2021.0,0.018897,0.019195,0.383818,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.465218,2021.0,0.005984,0.013783,0.20188,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.542669,2021.0,-0.009417,0.006313,-0.809629,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.203855,3027.0,0.05759,0.030597,0.38369,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.259999,3027.0,0.048472,0.028207,0.446795,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.306282,3027.0,0.03995,0.025512,0.479623,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.363757,3027.0,0.028737,0.021713,0.481424,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.432339,3027.0,0.013723,0.015799,0.375507,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.471236,3027.0,0.005199,0.012067,0.203018,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.153998,4031.0,0.064825,0.030768,0.32446,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.193421,4031.0,0.059798,0.029829,0.387749,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.234428,4031.0,0.054462,0.028722,0.44452,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.272218,4031.0,0.048933,0.027423,0.485743,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.315872,4031.0,0.041188,0.025258,0.515093,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.352355,4031.0,0.034971,0.023331,0.52815,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.391495,4031.0,0.026618,0.020289,0.513601,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.435171,4031.0,0.016569,0.016274,0.443066,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.475529,4031.0,0.007578,0.012493,0.28843,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.50799,4031.0,-0.000462,0.008721,-0.026901,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.124619,5036.0,0.069439,0.030853,0.280478,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.155958,5036.0,0.065856,0.030408,0.337763,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.186486,5036.0,0.061656,0.029639,0.387931,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.217265,5036.0,0.057897,0.028964,0.434297,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.248732,5036.0,0.053515,0.028044,0.474642,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.280919,5036.0,0.048211,0.026745,0.506387,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.312638,5036.0,0.043552,0.025607,0.531736,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.343093,5036.0,0.03808,0.023943,0.545667,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.376173,5036.0,0.032395,0.022158,0.549961,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.405879,5036.0,0.025926,0.019705,0.534011,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.443584,5036.0,0.018807,0.016989,0.491035,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.470251,5036.0,0.012292,0.014162,0.40816,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.505843,5036.0,0.003375,0.01017,0.167822,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x2.85 - 2,da4002 9.0x2.85,da4002,2,9.0,2.85,0.534964,5036.0,-0.004175,0.006621,-0.337341,2,2.88673875,5.7734775,63.61725123519331,0.09075333164986057
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.314824,2019.0,0.07205,0.047876,0.473785,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.384852,2019.0,0.0579,0.042164,0.528475,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.482796,2019.0,0.038102,0.033552,0.548276,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.541849,2019.0,0.024722,0.026336,0.508621,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.625221,2019.0,0.007849,0.016994,0.288703,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.712188,2019.0,-0.008881,0.006484,-0.975714,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.201962,3029.0,0.087549,0.048967,0.361087,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.255903,3029.0,0.080862,0.047451,0.436082,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.309178,3029.0,0.073746,0.045602,0.49999,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.365393,3029.0,0.06493,0.043035,0.551293,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.418099,3029.0,0.055692,0.039685,0.586739,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.466262,3029.0,0.045783,0.035497,0.601373,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.519911,3029.0,0.03462,0.030388,0.592315,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.57829,3029.0,0.020309,0.022801,0.515077,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
da4002 9.0x4.76 - 2,da4002 9.0x4.76,da4002,2,9.0,4.76,0.640569,3029.0,0.006068,0.014273,0.272306,2,2.8570724999999997,5.714144999999999,63.61725123519331,0.08982068368334205
